Tiempo,Temperatura,Humedad,Dirección del viento,Velocidad del viento,Presión barométrica,Precipitación,Batería
"2024-04-10 22:18:32","23 ℃","58 %","153.5 °","2 m/s","1009.8 hPa","0 mm","100 %",
"2024-04-10 22:28:34","23 ℃","58.5 %","169.3 °","1.3 m/s","1010 hPa","0 mm","100 %",
"2024-04-10 22:38:32","22.4 ℃","59.5 %","146.1 °","1.7 m/s","1010 hPa","0 mm","100 %",
"2024-04-10 22:48:32","21.9 ℃","60.5 %","150.3 °","1.2 m/s","1010.2 hPa","0 mm","100 %",
"2024-04-10 22:58:32","21.4 ℃","61.5 %","162.5 °","1.5 m/s","1010.4 hPa","0 mm","100 %",
"2024-04-10 23:08:32","21.2 ℃","62 %","156.3 °","1.2 m/s","1010.4 hPa","0 mm","99 %",
"2024-04-10 23:18:32","21.2 ℃","62 %","182.9 °","0.6 m/s","1010.6 hPa","0 mm","99 %",
"2024-04-10 23:28:32","21.1 ℃","62.5 %","152.9 °","0.9 m/s","1010.7 hPa","0 mm","99 %",
"2024-04-10 23:38:32","20.9 ℃","63 %","150 °","0.7 m/s","1010.7 hPa","0 mm","99 %",
"2024-04-10 23:48:32","20.8 ℃","63.5 %","107.5 °","0.1 m/s","1010.7 hPa","0 mm","99 %",
"2024-04-10 23:58:33","20.7 ℃","63.5 %","123.4 °","0.4 m/s","1010.7 hPa","0 mm","99 %",
"2024-04-11 00:08:32","20.6 ℃","64 %","243.1 °","0.2 m/s","1010.8 hPa","0 mm","99 %",
"2024-04-11 00:18:32","20.4 ℃","64 %","244.7 °","0.6 m/s","1010.8 hPa","0 mm","97 %",
"2024-04-11 00:28:32","20.5 ℃","63.5 %","249.2 °","0.6 m/s","1010.8 hPa","0 mm","97 %",
"2024-04-11 00:38:32","20.6 ℃","63 %","246.8 °","0.7 m/s","1010.8 hPa","0 mm","97 %",
"2024-04-11 00:48:32","20.7 ℃","63 %","202.8 °","0.2 m/s","1010.8 hPa","0 mm","97 %",
"2024-04-11 00:58:32","20.9 ℃","62 %","185.6 °","0.4 m/s","1010.8 hPa","0 mm","97 %",
"2024-04-11 01:08:32","21 ℃","62.5 %","242.3 °","0.6 m/s","1010.9 hPa","0 mm","97 %",
"2024-04-11 01:18:32","21 ℃","62 %","258.1 °","0.8 m/s","1010.9 hPa","0 mm","95 %",
"2024-04-11 01:28:32","21 ℃","62.5 %","300.6 °","0.3 m/s","1011 hPa","0 mm","95 %",
"2024-04-11 01:38:32","21.1 ℃","62 %","299.4 °","0.5 m/s","1011.1 hPa","0 mm","95 %",
"2024-04-11 01:48:32","21.2 ℃","62 %","281.2 °","0.7 m/s","1011.2 hPa","0 mm","95 %",
"2024-04-11 01:58:32","21.3 ℃","62.5 %","293.6 °","0.8 m/s","1011.2 hPa","0 mm","95 %",
"2024-04-11 02:08:32","21.2 ℃","63 %","272.3 °","0.7 m/s","1011.1 hPa","0 mm","95 %",
"2024-04-11 02:18:32","21.2 ℃","63.5 %","60.7 °","0.4 m/s","1011.1 hPa","0 mm","95 %",
"2024-04-11 02:28:32","21.3 ℃","63.5 %","297.3 °","0.7 m/s","1011 hPa","0 mm","94 %",
"2024-04-11 02:38:32","21.4 ℃","63 %","279.7 °","0.2 m/s","1011.1 hPa","0 mm","94 %",
"2024-04-11 02:48:32","21.3 ℃","63 %","311.9 °","0.6 m/s","1011 hPa","0 mm","94 %",
"2024-04-11 02:58:33","21.4 ℃","63 %","22.6 °","0.4 m/s","1011.1 hPa","0 mm","94 %",
"2024-04-11 03:08:32","21.3 ℃","62.5 %","32.2 °","0.5 m/s","1010.9 hPa","0 mm","94 %",
"2024-04-11 03:18:32","21.5 ℃","62 %","36 °","0.4 m/s","1011 hPa","0 mm","94 %",
"2024-04-11 03:28:32","21.7 ℃","61.5 %","341.7 °","0.4 m/s","1011.1 hPa","0 mm","94 %",
"2024-04-11 03:38:32","21.8 ℃","61.5 %","22.4 °","0.2 m/s","1011.1 hPa","0 mm","93 %",
"2024-04-11 03:48:32","21.9 ℃","60.5 %","17.8 °","0.1 m/s","1011.2 hPa","0 mm","93 %",
"2024-04-11 03:58:32","22.1 ℃","60 %","353.4 °","0.7 m/s","1011.2 hPa","0 mm","93 %",
"2024-04-11 04:08:32","22.4 ℃","59 %","234.3 °","0.2 m/s","1011.5 hPa","0 mm","93 %",
"2024-04-11 04:18:32","22.5 ℃","59 %","331.3 °","0.4 m/s","1011.5 hPa","0 mm","93 %",
"2024-04-11 04:28:32","22.5 ℃","59 %","326.8 °","0.5 m/s","1011.5 hPa","0 mm","93 %",
"2024-04-11 04:38:32","22.5 ℃","58.5 %","153.1 °","0.1 m/s","1011.6 hPa","0 mm","92 %",
"2024-04-11 04:48:32","22.5 ℃","58.5 %","103.7 °","0.9 m/s","1011.7 hPa","0 mm","92 %",
"2024-04-11 04:58:32","22.6 ℃","59.5 %","193 °","0.2 m/s","1011.7 hPa","0 mm","92 %",
"2024-04-11 05:08:32","22.5 ℃","60.5 %","204.5 °","0.2 m/s","1012 hPa","0 mm","92 %",
"2024-04-11 05:18:32","22.4 ℃","60.5 %","193.7 °","0.2 m/s","1011.9 hPa","0 mm","92 %",
"2024-04-11 05:28:32","22.3 ℃","61 %","118.6 °","0.7 m/s","1012.2 hPa","0 mm","92 %",
"2024-04-11 05:38:32","22.2 ℃","62 %","91.7 °","0.5 m/s","1012.3 hPa","0 mm","90 %",
"2024-04-11 05:48:32","22.2 ℃","62.5 %","134.8 °","0.3 m/s","1012.6 hPa","0 mm","90 %",
"2024-04-11 05:58:32","22.2 ℃","62 %","184.3 °","0.3 m/s","1012.6 hPa","0 mm","90 %",
"2024-04-11 06:08:32","22.4 ℃","62 %","172.9 °","0.8 m/s","1012.7 hPa","0 mm","90 %",
"2024-04-11 06:18:32","22.8 ℃","63 %","59.2 °","1.2 m/s","1012.9 hPa","0 mm","90 %",
"2024-04-11 06:28:32","22.9 ℃","65.5 %","81.9 °","1.4 m/s","1013.1 hPa","0 mm","90 %",
"2024-04-11 06:38:32","23 ℃","65.5 %","97.8 °","0.8 m/s","1013.2 hPa","0 mm","90 %",
"2024-04-11 06:48:32","23 ℃","65.5 %","86.2 °","1.6 m/s","1013.5 hPa","0 mm","89 %",
"2024-04-11 06:58:32","23.1 ℃","65 %","101 °","1.4 m/s","1013.6 hPa","0 mm","89 %",
"2024-04-11 07:08:32","23.2 ℃","64.5 %","88.2 °","1.4 m/s","1013.9 hPa","0 mm","89 %",
"2024-04-11 07:18:32","23.5 ℃","63 %","5.2 °","0.5 m/s","1014.1 hPa","0 mm","89 %",
"2024-04-11 07:28:32","23.6 ℃","63 %","70.7 °","0.9 m/s","1014.2 hPa","0 mm","89 %",
"2024-04-11 07:38:32","24 ℃","62 %","99.8 °","1.2 m/s","1014.3 hPa","0 mm","89 %",
"2024-04-11 07:48:32","24 ℃","61 %","102.9 °","0.8 m/s","1014.5 hPa","0 mm","89 %",
"2024-04-11 07:58:32","24.4 ℃","59.5 %","71.7 °","1.4 m/s","1014.7 hPa","0 mm","90 %",
"2024-04-11 08:08:32","24.7 ℃","57.5 %","63.4 °","1.4 m/s","1014.9 hPa","0 mm","90 %",
"2024-04-11 08:18:32","24.8 ℃","57.5 %","97.9 °","1.8 m/s","1015.1 hPa","0 mm","90 %",
"2024-04-11 08:28:32","25.1 ℃","56.5 %","52.5 °","1 m/s","1015.1 hPa","0 mm","90 %",
"2024-04-11 08:38:32","25.3 ℃","56.5 %","76.5 °","1.5 m/s","1015.3 hPa","0 mm","90 %",
"2024-04-11 08:48:32","25.8 ℃","55.5 %","120.3 °","1.9 m/s","1015.4 hPa","0 mm","90 %",
"2024-04-11 08:58:33","26.2 ℃","51 %","82 °","1.9 m/s","1015.7 hPa","0 mm","90 %",
"2024-04-11 09:08:32","26.9 ℃","49 %","79.3 °","2.5 m/s","1015.9 hPa","0 mm","100 %",
"2024-04-11 09:18:32","27.5 ℃","47.5 %","85.3 °","1.6 m/s","1015.9 hPa","0 mm","100 %",
"2024-04-11 09:28:32","28.1 ℃","46 %","80 °","3 m/s","1016.1 hPa","0 mm","100 %",
"2024-04-11 09:38:32","28.5 ℃","43 %","85.8 °","1.7 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-11 09:48:32","29.2 ℃","41 %","74.5 °","1.4 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-11 09:58:32","29.7 ℃","40 %","73.9 °","1.8 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-11 10:08:32","30.3 ℃","39 %","79.4 °","2.6 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-11 10:18:32","30.6 ℃","38.5 %","82.9 °","2.3 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-11 10:28:32","30.4 ℃","36 %","70.2 °","2.9 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-11 10:38:32","30.5 ℃","35.5 %","92.9 °","1.9 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-11 10:48:32","31 ℃","35.5 %","80.5 °","2.1 m/s","1016.3 hPa","0 mm","100 %",
"2024-04-11 10:58:32","31.5 ℃","33 %","64.3 °","1.8 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-11 11:08:32","31.9 ℃","31.5 %","86 °","1.3 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-11 11:18:32","32.3 ℃","32 %","137.6 °","3 m/s","1016.1 hPa","0 mm","100 %",
"2024-04-11 11:28:32","31.8 ℃","33.5 %","80.9 °","1.9 m/s","1016.1 hPa","0 mm","100 %",
"2024-04-11 11:38:32","30.9 ℃","36 %","54.1 °","2.6 m/s","1016 hPa","0 mm","100 %",
"2024-04-11 11:48:32","31.9 ℃","36.5 %","71.3 °","1.7 m/s","1015.8 hPa","0 mm","100 %",
"2024-04-11 11:58:32","30.8 ℃","38.5 %","55.4 °","2.8 m/s","1015.8 hPa","0 mm","100 %",
"2024-04-11 12:08:32","31.3 ℃","41 %","57.7 °","2.4 m/s","1015.7 hPa","0 mm","100 %",
"2024-04-11 12:18:32","31.6 ℃","39 %","47.9 °","3.5 m/s","1015.7 hPa","0 mm","100 %",
"2024-04-11 15:18:32","31.6 ℃","29 %","66.5 °","4.7 m/s","1012.8 hPa","0 mm","100 %",
"2024-04-11 15:28:32","31.7 ℃","30 %","75.8 °","2.1 m/s","1012.8 hPa","0 mm","100 %",
"2024-04-11 15:38:32","31.7 ℃","30.5 %","114.8 °","1.9 m/s","1012.8 hPa","0 mm","100 %",
"2024-04-11 15:48:32","31.1 ℃","31 %","62.8 °","4.6 m/s","1012.8 hPa","0 mm","100 %",
"2024-04-11 15:58:32","31 ℃","32 %","62.5 °","3.1 m/s","1012.8 hPa","0 mm","100 %",
"2024-04-11 16:08:32","31.9 ℃","31.5 %","64.8 °","3.9 m/s","1012.8 hPa","0 mm","100 %",
"2024-04-11 16:18:32","31.2 ℃","33.5 %","60 °","2.7 m/s","1012.8 hPa","0 mm","100 %",
"2024-04-11 16:28:33","30.7 ℃","32.5 %","35.2 °","3.2 m/s","1012.7 hPa","0 mm","100 %",
"2024-04-11 16:38:32","30.7 ℃","35 %","49.2 °","1.6 m/s","1012.8 hPa","0 mm","100 %",
"2024-04-11 16:48:32","30.3 ℃","36.5 %","41.4 °","2.3 m/s","1012.8 hPa","0 mm","100 %",
"2024-04-11 16:58:32","29.9 ℃","36 %","65.1 °","5.5 m/s","1012.8 hPa","0 mm","100 %",
"2024-04-11 17:08:32","29.6 ℃","37 %","66.8 °","2.6 m/s","1012.9 hPa","0 mm","100 %",
"2024-04-11 17:18:32","29.5 ℃","38 %","70.9 °","5 m/s","1012.9 hPa","0 mm","100 %",
"2024-04-11 17:28:32","28.8 ℃","39.5 %","67.6 °","2.7 m/s","1013.1 hPa","0 mm","100 %",
"2024-04-11 17:38:32","28.8 ℃","39.5 %","67.8 °","2.2 m/s","1013.2 hPa","0 mm","100 %",
"2024-04-11 17:48:32","28.5 ℃","39.5 %","71.4 °","3.8 m/s","1013.3 hPa","0 mm","100 %",
"2024-04-11 17:58:32","28.2 ℃","40 %","70.5 °","3.6 m/s","1013.3 hPa","0 mm","100 %",
"2024-04-11 18:08:32","28 ℃","41.5 %","83.9 °","2.5 m/s","1013.5 hPa","0 mm","100 %",
"2024-04-11 18:18:32","27.6 ℃","43.5 %","77.6 °","1.9 m/s","1013.6 hPa","0 mm","100 %",
"2024-04-11 18:28:32","27.4 ℃","44 %","74.6 °","4 m/s","1013.7 hPa","0 mm","100 %",
"2024-04-11 18:38:32","26.4 ℃","47.5 %","84.4 °","1.7 m/s","1013.9 hPa","0 mm","100 %",
"2024-04-11 18:48:32","25.9 ℃","48 %","21.3 °","1.9 m/s","1014.1 hPa","0 mm","100 %",
"2024-04-11 18:58:32","25.7 ℃","49 %","64.9 °","2.6 m/s","1014.2 hPa","0 mm","100 %",
"2024-04-11 19:08:32","25.4 ℃","49 %","90.8 °","2.1 m/s","1014.3 hPa","0 mm","100 %",
"2024-04-11 19:18:32","25.2 ℃","49.5 %","67.5 °","1.5 m/s","1014.6 hPa","0 mm","100 %",
"2024-04-11 19:28:32","25 ℃","50.5 %","58.1 °","3.2 m/s","1014.6 hPa","0 mm","100 %",
"2024-04-11 19:38:32","24.9 ℃","50.5 %","84.4 °","2.2 m/s","1014.8 hPa","0 mm","100 %",
"2024-04-11 19:48:32","24.8 ℃","50.5 %","60.2 °","2.9 m/s","1015 hPa","0 mm","100 %",
"2024-04-11 19:58:33","24.7 ℃","51 %","57.1 °","2.2 m/s","1015.2 hPa","0 mm","100 %",
"2024-04-11 20:08:32","24.6 ℃","52.5 %","81.3 °","2.3 m/s","1015.4 hPa","0 mm","100 %",
"2024-04-11 20:18:32","24.5 ℃","53.5 %","105.1 °","1.4 m/s","1015.5 hPa","0 mm","100 %",
"2024-04-11 20:28:32","24.2 ℃","54.5 %","98 °","2.7 m/s","1015.7 hPa","0 mm","100 %",
"2024-04-11 20:38:35","24 ℃","55.5 %","101.5 °","2.1 m/s","1015.9 hPa","0 mm","100 %",
"2024-04-11 20:48:32","23.8 ℃","56.5 %","67.8 °","2.5 m/s","1016 hPa","0 mm","100 %",
"2024-04-11 20:58:33","23.5 ℃","57.5 %","80.7 °","2.4 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-11 21:08:32","23.2 ℃","58.5 %","60 °","2.1 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-11 21:18:32","23 ℃","59.5 %","64.3 °","2.1 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-11 21:28:32","22.8 ℃","60.5 %","108.8 °","1.6 m/s","1016.6 hPa","0 mm","100 %",
"2024-04-11 21:38:32","22.5 ℃","62 %","117.3 °","1 m/s","1016.6 hPa","0 mm","100 %",
"2024-04-11 21:48:32","22.3 ℃","62.5 %","84.6 °","1.4 m/s","1016.6 hPa","0 mm","100 %",
"2024-04-11 21:58:32","22.2 ℃","63.5 %","90.8 °","1.6 m/s","1016.8 hPa","0 mm","100 %",
"2024-04-11 22:08:32","22 ℃","64.5 %","97.3 °","2.1 m/s","1016.8 hPa","0 mm","100 %",
"2024-04-11 22:18:32","22 ℃","65 %","118.7 °","1.5 m/s","1016.9 hPa","0 mm","100 %",
"2024-04-11 22:28:32","21.8 ℃","66 %","86.1 °","0.7 m/s","1017 hPa","0 mm","100 %",
"2024-04-11 22:38:32","21.7 ℃","67 %","105.4 °","1.5 m/s","1017 hPa","0 mm","100 %",
"2024-04-11 22:48:32","21.7 ℃","67 %","95 °","0.6 m/s","1017.1 hPa","0 mm","100 %",
"2024-04-11 22:58:32","21.7 ℃","67 %","94.9 °","0.8 m/s","1017.1 hPa","0 mm","100 %",
"2024-04-11 23:08:32","21.6 ℃","67.5 %","107.3 °","0.9 m/s","1017.3 hPa","0 mm","100 %",
"2024-04-11 23:18:32","21.5 ℃","67 %","131.4 °","1.7 m/s","1017.3 hPa","0 mm","98 %",
"2024-04-11 23:28:32","21.4 ℃","67.5 %","92.2 °","0.6 m/s","1017.3 hPa","0 mm","98 %",
"2024-04-11 23:38:32","21.2 ℃","67.5 %","150 °","1 m/s","1017.3 hPa","0 mm","98 %",
"2024-04-11 23:48:32","20.1 ℃","70 %","250.8 °","0.4 m/s","1017.3 hPa","0 mm","98 %",
"2024-04-11 23:58:32","19.5 ℃","71.5 %","222.9 °","0.3 m/s","1017.2 hPa","0 mm","98 %",
"2024-04-12 00:08:32","19.5 ℃","72 %","144.9 °","0.2 m/s","1017.1 hPa","0 mm","98 %",
"2024-04-12 00:18:32","19.7 ℃","72 %","118.4 °","0.5 m/s","1017.1 hPa","0 mm","97 %",
"2024-04-12 00:28:32","20 ℃","71.5 %","101.5 °","0.5 m/s","1017 hPa","0 mm","97 %",
"2024-04-12 00:38:32","20.3 ℃","70.5 %","82.9 °","0.5 m/s","1017 hPa","0 mm","97 %",
"2024-04-12 00:48:32","20.4 ℃","70.5 %","107.9 °","0.5 m/s","1016.8 hPa","0 mm","97 %",
"2024-04-12 00:58:32","20.3 ℃","71 %","86.9 °","0.5 m/s","1016.8 hPa","0 mm","97 %",
"2024-04-12 01:08:36"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","97 %",
"2024-04-12 01:18:32","20.5 ℃","71 %","106.9 °","0.5 m/s","1016.7 hPa","0 mm","97 %",
"2024-04-12 01:28:32","20.5 ℃","72 %","107.1 °","0.5 m/s","1016.6 hPa","0 mm","95 %",
"2024-04-12 01:38:32","20.5 ℃","72 %","128.9 °","0.6 m/s","1016.6 hPa","0 mm","95 %",
"2024-04-12 01:48:32","20.4 ℃","72.5 %","125.9 °","0.5 m/s","1016.6 hPa","0 mm","95 %",
"2024-04-12 01:58:32","20.2 ℃","72 %","162.2 °","0.2 m/s","1016.6 hPa","0 mm","95 %",
"2024-04-12 02:08:32","20 ℃","72 %","190.8 °","0.1 m/s","1016.7 hPa","0 mm","95 %",
"2024-04-12 02:18:33","19.9 ℃","74 %","319.3 °","0.3 m/s","1016.6 hPa","0 mm","95 %",
"2024-04-12 02:28:38","20.1 ℃","73.5 %","107.5 °","0.3 m/s","1016.5 hPa","0 mm","94 %",
"2024-04-12 02:38:32","20 ℃","74 %","50.7 °","0.2 m/s","1016.5 hPa","0 mm","94 %",
"2024-04-12 02:48:32","20.1 ℃","73.5 %","149.1 °","0.1 m/s","1016.3 hPa","0 mm","94 %",
"2024-04-12 02:58:32","20.3 ℃","72.5 %","157.9 °","0.2 m/s","1016.3 hPa","0 mm","94 %",
"2024-04-12 03:08:32","20.3 ℃","72 %","230.9 °","0.1 m/s","1016.3 hPa","0 mm","94 %",
"2024-04-12 03:18:32","20.2 ℃","72.5 %","357.5 °","0.8 m/s","1016.3 hPa","0 mm","94 %",
"2024-04-12 03:28:32","20.2 ℃","72 %","190.6 °","0.5 m/s","1016.2 hPa","0 mm","94 %",
"2024-04-12 03:38:34","20.2 ℃","72.5 %","349.8 °","0.4 m/s","1016.1 hPa","0 mm","93 %",
"2024-04-12 03:48:32","20 ℃","73 %","341.6 °","0.5 m/s","1016 hPa","0 mm","93 %",
"2024-04-12 03:58:32","20.1 ℃","72.5 %","257.4 °","0.1 m/s","1016.1 hPa","0 mm","93 %",
"2024-04-12 04:08:32","20 ℃","72 %","63.5 °","0.3 m/s","1016 hPa","0 mm","93 %",
"2024-04-12 04:18:33","19.9 ℃","72.5 %","25.3 °","0.6 m/s","1016.2 hPa","0 mm","93 %",
"2024-04-12 04:28:32","19.9 ℃","72.5 %","286.7 °","0.1 m/s","1016.3 hPa","0 mm","93 %",
"2024-04-12 04:38:32","19.9 ℃","72.5 %","354.5 °","1.6 m/s","1016.3 hPa","0 mm","91 %",
"2024-04-12 04:48:32","19.8 ℃","72.5 %","348.6 °","0.2 m/s","1016.5 hPa","0 mm","91 %",
"2024-04-12 04:58:32","19.6 ℃","73 %","291.9 °","0.4 m/s","1016.6 hPa","0 mm","91 %",
"2024-04-12 05:08:32","19.5 ℃","73.5 %","14.5 °","0.5 m/s","1016.7 hPa","0 mm","91 %",
"2024-04-12 05:18:32","19.3 ℃","74 %","347.4 °","1.1 m/s","1016.8 hPa","0 mm","91 %",
"2024-04-12 05:28:32","19.3 ℃","74 %","23.8 °","0.8 m/s","1016.8 hPa","0 mm","91 %",
"2024-04-12 05:38:32","19.2 ℃","74.5 %","272.3 °","0.4 m/s","1017 hPa","0 mm","91 %",
"2024-04-12 05:48:32","19.2 ℃","75 %","38.3 °","0.7 m/s","1017 hPa","0 mm","90 %",
"2024-04-12 05:58:32","19.3 ℃","74 %","13.2 °","0.3 m/s","1017.1 hPa","0 mm","90 %",
"2024-04-12 06:08:32","19.5 ℃","72.5 %","106.2 °","1 m/s","1017.1 hPa","0 mm","90 %",
"2024-04-12 06:18:32","20 ℃","70 %","86.2 °","0.4 m/s","1017.1 hPa","0 mm","90 %",
"2024-04-12 06:28:32","20.3 ℃","69.5 %","309.3 °","0.1 m/s","1017.3 hPa","0 mm","90 %",
"2024-04-12 06:38:32","20.3 ℃","69.5 %","338.3 °","0.4 m/s","1017.6 hPa","0 mm","90 %",
"2024-04-12 06:48:32","20.4 ℃","69.5 %","156.8 °","0.2 m/s","1017.6 hPa","0 mm","89 %",
"2024-04-12 06:58:32","20.7 ℃","68 %","174.7 °","0.1 m/s","1017.8 hPa","0 mm","89 %",
"2024-04-12 07:08:32","20.4 ℃","69.5 %","126 °","0.4 m/s","1017.8 hPa","0 mm","89 %",
"2024-04-12 07:18:32","21 ℃","68 %","94.4 °","0.4 m/s","1017.9 hPa","0 mm","89 %",
"2024-04-12 07:28:32","22.3 ℃","63.5 %","107.6 °","0.6 m/s","1018.1 hPa","0 mm","89 %",
"2024-04-12 07:38:32","22.6 ℃","62.5 %","121.6 °","0.7 m/s","1018.2 hPa","0 mm","89 %",
"2024-04-12 07:48:32","23.6 ℃","60.5 %","49.2 °","0.6 m/s","1018.4 hPa","0 mm","89 %",
"2024-04-12 07:58:32","23.9 ℃","59.5 %","76.8 °","1 m/s","1018.5 hPa","0 mm","92 %",
"2024-04-12 08:08:32","24.4 ℃","59 %","101.9 °","1.1 m/s","1018.6 hPa","0 mm","92 %",
"2024-04-12 08:18:32","25.2 ℃","57 %","60.3 °","0.4 m/s","1018.6 hPa","0 mm","92 %",
"2024-04-12 08:28:33","25.8 ℃","55.5 %","122.9 °","1 m/s","1018.7 hPa","0 mm","92 %",
"2024-04-12 08:38:32","26.2 ℃","55.5 %","130 °","1 m/s","1018.7 hPa","0 mm","92 %",
"2024-04-12 08:48:32","26.5 ℃","55 %","108.7 °","0.8 m/s","1018.8 hPa","0 mm","92 %",
"2024-04-12 08:58:32","27 ℃","53 %","86.5 °","1.4 m/s","1018.9 hPa","0 mm","100 %",
"2024-04-12 09:08:32","27.3 ℃","53 %","66.5 °","1.1 m/s","1018.8 hPa","0 mm","100 %",
"2024-04-12 09:18:32","27.3 ℃","53.5 %","71.9 °","2.2 m/s","1018.9 hPa","0 mm","100 %",
"2024-04-12 09:28:32","26.4 ℃","55 %","85.6 °","1.1 m/s","1018.8 hPa","0 mm","100 %",
"2024-04-12 09:38:32","27.2 ℃","52.5 %","147.6 °","2.9 m/s","1018.8 hPa","0 mm","100 %",
"2024-04-12 09:48:32","27.9 ℃","49.5 %","120.1 °","1.2 m/s","1018.7 hPa","0 mm","100 %",
"2024-04-12 09:58:32","28.4 ℃","52 %","139.9 °","1 m/s","1018.7 hPa","0 mm","100 %",
"2024-04-12 10:08:32","28.3 ℃","52.5 %","97.8 °","2.1 m/s","1018.6 hPa","0 mm","100 %",
"2024-04-12 10:18:32","28.4 ℃","50.5 %","58.7 °","2.1 m/s","1018.5 hPa","0 mm","100 %",
"2024-04-12 10:28:32","28.1 ℃","51 %","75 °","2.4 m/s","1018.4 hPa","0 mm","100 %",
"2024-04-12 10:38:32","29.3 ℃","46.5 %","88.9 °","1.6 m/s","1018.4 hPa","0 mm","100 %",
"2024-04-12 10:48:32","30.2 ℃","45.5 %","105.8 °","2 m/s","1018.5 hPa","0 mm","100 %",
"2024-04-12 10:58:32","30.4 ℃","44 %","325.1 °","0.9 m/s","1018.3 hPa","0 mm","100 %",
"2024-04-12 11:08:32","29 ℃","46 %","162.2 °","3.1 m/s","1018.1 hPa","0 mm","100 %",
"2024-04-12 11:18:32","30.1 ℃","42.5 %","102.6 °","1.4 m/s","1018.1 hPa","0 mm","100 %",
"2024-04-12 11:28:32","30 ℃","43 %","126.1 °","2.2 m/s","1018 hPa","0 mm","100 %",
"2024-04-12 11:38:32","30.5 ℃","40.5 %","160 °","2.3 m/s","1017.8 hPa","0 mm","100 %",
"2024-04-12 11:48:32","31.5 ℃","38 %","70.9 °","2.5 m/s","1017.6 hPa","0 mm","100 %",
"2024-04-12 11:58:32","31.4 ℃","37 %","123.1 °","2.4 m/s","1017.5 hPa","0 mm","100 %",
"2024-04-12 12:08:32","31.4 ℃","35.5 %","63.4 °","1.6 m/s","1017.2 hPa","0 mm","100 %",
"2024-04-12 12:18:34","31.3 ℃","36 %","110.4 °","1.8 m/s","1017.2 hPa","0 mm","100 %",
"2024-04-12 12:28:32","32.2 ℃","34.5 %","58.3 °","1 m/s","1017 hPa","0 mm","100 %",
"2024-04-12 12:38:32","31.5 ℃","38 %","84.4 °","2.1 m/s","1016.9 hPa","0 mm","100 %",
"2024-04-12 12:48:32","31.9 ℃","40 %","91.7 °","1.9 m/s","1016.9 hPa","0 mm","100 %",
"2024-04-12 12:58:32","31.9 ℃","41 %","82.5 °","1.1 m/s","1016.8 hPa","0 mm","100 %",
"2024-04-12 13:08:32","31.1 ℃","41.5 %","73.6 °","3.1 m/s","1016.7 hPa","0 mm","100 %",
"2024-04-12 13:18:32","32.1 ℃","40 %","64.6 °","2.6 m/s","1016.5 hPa","0 mm","100 %",
"2024-04-12 13:28:32","31 ℃","43 %","100.3 °","3.3 m/s","1016.5 hPa","0 mm","100 %",
"2024-04-12 13:38:32","31 ℃","43.5 %","74.8 °","4.8 m/s","1016.4 hPa","0 mm","100 %",
"2024-04-12 13:48:32","30.4 ℃","44 %","67.5 °","3.3 m/s","1016.4 hPa","0 mm","100 %",
"2024-04-12 13:58:32","30 ℃","45.5 %","72.8 °","2.9 m/s","1016.2 hPa","0 mm","100 %",
"2024-04-12 14:08:34","30.4 ℃","45 %","102.3 °","2.2 m/s","1016.1 hPa","0 mm","100 %",
"2024-04-12 14:18:32","29.8 ℃","45.5 %","47 °","2.9 m/s","1016.1 hPa","0 mm","100 %",
"2024-04-12 14:28:33","30.4 ℃","45 %","65.2 °","1.3 m/s","1016.1 hPa","0 mm","100 %",
"2024-04-12 14:38:34","29.5 ℃","46 %","69.2 °","2.3 m/s","1016 hPa","0 mm","100 %",
"2024-04-12 14:48:32","30.6 ℃","44.5 %","76.2 °","4.5 m/s","1016 hPa","0 mm","100 %",
"2024-04-12 14:58:32","30.6 ℃","44.5 %","66.1 °","3.4 m/s","1016 hPa","0 mm","100 %",
"2024-04-12 15:08:32","30.3 ℃","45.5 %","63.7 °","2.6 m/s","1015.8 hPa","0 mm","100 %",
"2024-04-12 15:18:32","30.4 ℃","45 %","66 °","5.8 m/s","1015.8 hPa","0 mm","100 %",
"2024-04-12 15:28:32","29.9 ℃","45.5 %","72.5 °","5.2 m/s","1015.7 hPa","0 mm","100 %",
"2024-04-12 15:38:32","29.9 ℃","46 %","70 °","4.6 m/s","1015.7 hPa","0 mm","100 %",
"2024-04-12 15:48:32","29.7 ℃","46.5 %","79.7 °","3.3 m/s","1015.7 hPa","0 mm","100 %",
"2024-04-12 15:58:32","29.8 ℃","46 %","92.1 °","3.1 m/s","1015.7 hPa","0 mm","100 %",
"2024-04-12 16:08:32","29.3 ℃","47 %","69.1 °","1.5 m/s","1015.8 hPa","0 mm","100 %",
